EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,target,retirementDate,retirementType,resignationReason
1297,34,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3,1.0,2.0,3.0,3.0,3.0,0,,No,No
1298,56,Travel_Rarely,Human Resources,2,1,Medical,Male,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2,4.0,4.0,2.0,3.0,3.0,0,,No,No
1299,23,Travel_Rarely,Research & Development,10,3,Medical,Male,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0,3.0,1.0,3.0,3.0,4.0,0,,No,No
1300,51,Travel_Rarely,Research & Development,29,4,Life Sciences,Female,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3,4.0,4.0,3.0,2.0,3.0,0,,No,No
1301,30,Travel_Rarely,Sales,8,2,Technical Degree,Male,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8,3.0,4.0,3.0,4.0,4.0,0,,No,No
1302,46,Travel_Rarely,Sales,1,2,Medical,Female,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7,3.0,4.0,3.0,3.0,4.0,1,2016-09-25,Resignation,Others
1303,40,Travel_Frequently,Research & Development,6,3,Medical,Male,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11,3.0,2.0,2.0,2.0,3.0,0,,No,No
1304,51,Travel_Rarely,Research & Development,8,4,Life Sciences,Female,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0,3.0,4.0,1.0,3.0,3.0,0,,No,No
1305,30,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7,3.0,2.0,2.0,3.0,3.0,0,,No,No
1306,46,Travel_Frequently,Research & Development,12,1,Medical,Male,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5,3.0,1.0,2.0,3.0,3.0,0,,No,No
1307,32,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7,2.0,3.0,3.0,2.0,3.0,0,,No,No
1308,54,Travel_Rarely,Research & Development,25,1,Medical,Female,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3,1.0,3.0,1.0,2.0,4.0,0,,No,No
1309,24,Travel_Rarely,Sales,6,2,Marketing,Male,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2,1.0,3.0,2.0,3.0,4.0,0,,No,No
1310,28,Non-Travel,Sales,9,4,Medical,Male,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4,2.0,3.0,4.0,2.0,3.0,0,,No,No
1311,58,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8,4.0,3.0,2.0,4.0,3.0,0,,No,No
1312,44,Non-Travel,Research & Development,23,2,Medical,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2,2.0,2.0,4.0,2.0,3.0,0,,No,No
1313,37,Travel_Rarely,Human Resources,9,3,Human Resources,Male,2,Healthcare Representative,Divorced,54840,0.0,17,0,7.0,4,3,0,2,3.0,1.0,3.0,3.0,3.0,1,2016-05-15,Resignation,Others
1314,32,Travel_Rarely,Human Resources,12,2,Human Resources,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0,4.0,1.0,3.0,2.0,3.0,0,,No,No
1315,20,Travel_Frequently,Sales,4,4,Life Sciences,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0,4.0,4.0,3.0,3.0,4.0,1,2016-08-28,Resignation,Salary
1316,34,Travel_Rarely,Research & Development,1,4,Other,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10,1.0,3.0,3.0,2.0,4.0,0,,No,No
1317,37,Non-Travel,Sales,24,2,Life Sciences,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0,3.0,4.0,4.0,3.0,4.0,0,,No,No
1318,59,Non-Travel,Research & Development,12,2,Life Sciences,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2,3.0,4.0,3.0,3.0,3.0,0,,No,No
1319,50,Travel_Frequently,Research & Development,3,4,Medical,Male,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7,1.0,2.0,2.0,2.0,3.0,0,,No,No
1320,25,Travel_Rarely,Sales,10,1,Marketing,Male,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3,3.0,3.0,3.0,2.0,3.0,1,2016-07-10,Resignation,Salary
1321,25,Travel_Rarely,Research & Development,26,3,Technical Degree,Male,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1,4.0,4.0,3.0,3.0,4.0,0,,No,No
1322,22,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0,2.0,4.0,3.0,3.0,3.0,0,,No,No
1323,51,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8,1.0,1.0,2.0,3.0,3.0,0,,No,No
1324,34,Travel_Frequently,Human Resources,4,4,Life Sciences,Female,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6,1.0,3.0,2.7614364135407135,3.0,3.0,1,2016-07-19,Resignation,Others
1325,54,Non-Travel,Research & Development,9,3,Life Sciences,Male,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4,4.0,4.0,3.0,3.0,3.0,0,,No,No
1326,24,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2,2.0,3.0,3.0,3.0,3.0,0,,No,No
1327,34,Travel_Rarely,Sales,4,3,Marketing,Female,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0,3.0,2.0,3.0,3.0,3.0,0,,No,No
1328,37,Travel_Rarely,Sales,6,1,Technical Degree,Male,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3,3.0,4.0,3.0,3.0,3.0,0,,No,No
1329,34,Travel_Rarely,Sales,9,2,Medical,Male,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8,3.0,1.0,3.0,3.0,4.0,0,,No,No
1330,36,Travel_Frequently,Human Resources,7,3,Medical,Male,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8,2.0,4.0,3.0,3.0,3.0,0,,No,No
1331,36,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0,1.0,4.0,3.0,3.0,3.0,0,,No,No
1332,43,Travel_Frequently,Research & Development,3,4,Life Sciences,Male,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12,3.0,4.0,4.0,3.0,3.0,0,,No,No
1333,30,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9,1.0,3.0,2.0,3.0,4.0,0,,No,No
1334,33,Non-Travel,Sales,7,3,Life Sciences,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7,3.0,2.0,4.0,3.0,4.0,0,,No,No
1335,56,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3,2.0,2.0,3.0,1.0,3.0,1,2016-05-26,Resignation,Stress
1336,51,Travel_Rarely,Research & Development,3,2,Other,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15,1.0,3.0,3.0,3.0,3.0,0,,No,No
1337,31,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,2.0,3.0,2.0,3.0,4.0,1,2016-02-19,Resignation,Salary
1338,26,Travel_Rarely,Sales,17,3,Medical,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,3.0,2.0,2.0,2.0,3.0,0,,No,No
1339,58,Travel_Rarely,Sales,2,2,Medical,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,4.0,4.0,2.0,2.0,3.0,1,2016-04-09,Resignation,Stress
1340,19,Travel_Rarely,Research & Development,5,2,Life Sciences,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,4.0,3.0,2.0,3.0,4.0,1,2016-04-09,Resignation,Stress
1341,22,Travel_Rarely,Sales,29,4,Technical Degree,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3.0,4.0,3.0,3.0,3.0,0,,No,No
1342,49,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,3.0,1.0,2.0,2.0,3.0,0,,No,No
1343,43,Travel_Frequently,Sales,2,2,Life Sciences,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,2.0,3.0,3.0,4.0,3.0,0,,No,No
1344,50,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,3.0,4.0,3.0,4.0,3.0,0,,No,No
1345,31,Travel_Rarely,Research & Development,15,1,Medical,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2.0,3.0,3.0,2.0,4.0,1,2016-10-14,Resignation,Others
1346,41,Travel_Rarely,Research & Development,17,2,Other,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,3.0,3.0,3.0,1.0,3.0,0,,No,No
1347,26,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,3.0,3.0,3.0,4.0,3.0,0,,No,No
1348,36,Travel_Rarely,Human Resources,25,1,Human Resources,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,2.0,2.0,3.0,4.0,4.0,0,,No,No
1349,51,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,1.0,4.0,3.0,4.0,3.0,1,2016-12-15,Resignation,Salary
1350,39,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4.0,3.0,4.0,4.0,3.0,0,,No,No
1351,25,Travel_Rarely,Sales,29,1,Medical,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,1.0,3.0,3.0,2.0,3.0,0,,No,No
1352,30,Travel_Rarely,Research & Development,21,1,Medical,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3.0,4.0,1.0,3.0,3.0,0,,No,No
1353,32,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,1.0,1.0,4.0,2.0,3.0,1,2016-11-28,Resignation,Others
1354,45,Travel_Rarely,Research & Development,2,1,Technical Degree,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3.0,4.0,2.0,3.0,4.0,0,,No,No
1355,38,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,4.0,3.0,3.0,3.0,3.0,0,,No,No
1356,30,Travel_Rarely,Sales,13,3,Marketing,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,1.0,3.0,2.0,4.0,3.0,0,,No,No
1357,32,Travel_Frequently,Sales,2,3,Marketing,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,4.0,4.0,4.0,3.0,4.0,0,,No,No
1358,30,Travel_Rarely,Research & Development,1,3,Medical,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,4.0,1.0,3.0,3.0,3.0,0,,No,No
1359,30,Travel_Rarely,Sales,9,3,Medical,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,2.0,4.0,3.0,3.0,3.0,0,,No,No
1360,41,Travel_Frequently,Sales,10,2,Medical,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,4.0,1.0,2.0,2.0,3.0,0,,No,No
1361,41,Travel_Rarely,Research & Development,10,4,Medical,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,3.0,1.0,3.0,4.0,3.0,0,,No,No
1362,19,Travel_Rarely,Research & Development,1,3,Other,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2.0,2.0,3.0,2.0,3.0,0,,No,No
1363,40,Travel_Frequently,Research & Development,26,4,Medical,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,2.0,2.0,3.0,3.0,3.0,0,,No,No
1364,35,Travel_Rarely,Sales,8,1,Marketing,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3.0,2.0,3.0,3.0,3.0,0,,No,No
1365,53,Travel_Rarely,Sales,14,2,Life Sciences,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2.0,3.0,1.0,2.0,3.0,0,,No,No
1366,45,Travel_Rarely,Sales,1,4,Technical Degree,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,2.0,2.0,1.0,3.0,3.0,0,,No,No
1367,32,Travel_Frequently,Sales,2,2,Life Sciences,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7,2.0,4.0,3.0,1.0,3.0,0,,No,No
1368,29,Non-Travel,Research & Development,10,4,Technical Degree,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9,4.0,3.0,3.0,4.0,3.0,0,,No,No
1369,51,Travel_Rarely,Research & Development,1,3,Other,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0,2.0,3.0,3.0,3.0,3.0,0,,No,No
1370,58,Travel_Rarely,Sales,3,3,Marketing,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0,2.0,2.0,2.0,1.0,3.0,0,,No,No
1371,40,Travel_Rarely,Research & Development,11,2,Technical Degree,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11,3.0,4.0,2.0,3.0,3.0,0,,No,No
1372,34,Travel_Frequently,Sales,24,4,Marketing,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2,3.0,3.0,3.0,3.0,3.0,0,,No,No
1373,22,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2,3.0,4.0,3.0,3.0,4.0,0,,No,No
1374,27,Non-Travel,Research & Development,3,3,Medical,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2,4.0,2.0,1.0,4.0,3.0,0,,No,No
1375,28,Travel_Rarely,Sales,4,4,Life Sciences,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2,3.0,4.0,1.0,2.0,3.0,0,,No,No
1376,57,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4,3.0,4.0,1.0,3.0,3.0,0,,No,No
1377,27,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1,3.0,3.0,2.0,3.0,3.0,0,,No,No
1378,50,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4,3.0,2.0,3.0,4.0,3.0,0,,No,No
1379,41,Travel_Rarely,Sales,7,4,Marketing,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8,1.0,3.0,3.0,3.0,3.0,0,,No,No
1380,30,Travel_Rarely,Human Resources,1,4,Human Resources,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4,2.0,4.0,3.0,2.0,3.0,0,,No,No
1381,38,Travel_Rarely,Sales,1,1,Medical,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7,1.0,4.0,4.0,2.0,3.0,0,,No,No
1382,32,Travel_Rarely,Research & Development,20,3,Medical,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4,3.0,3.0,3.0,3.0,3.0,0,,No,No
1383,27,Travel_Rarely,Research & Development,5,4,Medical,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1,3.0,2.0,2.0,3.0,3.0,0,,No,No
1384,19,Travel_Frequently,Research & Development,10,2,Life Sciences,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0,3.0,1.0,4.0,3.0,4.0,1,2016-01-28,Fired,Fired
1385,36,Travel_Frequently,Sales,25,3,Marketing,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2,4.0,2.0,2.0,3.0,4.0,0,,No,No
1386,30,Non-Travel,Sales,1,3,Medical,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10,3.0,1.0,3.0,3.0,3.0,0,,No,No
1387,45,Travel_Rarely,Research & Development,24,2,Medical,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3,3.0,1.0,4.0,3.0,3.0,0,,No,No
1388,56,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2,3.0,1.0,3.0,2.0,3.0,0,,No,No
1389,33,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2,3.0,4.0,4.0,3.0,3.0,0,,No,No
1390,19,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0,2.0,4.0,2.0,3.0,4.0,1,2016-07-21,Resignation,Others
1391,46,Travel_Rarely,Research & Development,10,3,Technical Degree,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7,2.0,1.0,3.0,1.0,3.0,0,,No,No
1392,38,Travel_Rarely,Sales,4,4,Life Sciences,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1,3.0,4.0,3.0,4.0,3.0,0,,No,No
1393,31,Travel_Rarely,Sales,2,5,Life Sciences,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2,3.0,4.0,3.0,4.0,3.0,0,,No,No
1394,34,Travel_Rarely,Sales,9,3,Marketing,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2,4.0,2.0,3.0,3.0,3.0,0,,No,No
1395,41,Travel_Rarely,Research & Development,18,4,Life Sciences,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2,2.0,2.0,2.0,3.0,4.0,1,2016-02-29,Resignation,Others
1396,50,Travel_Rarely,Sales,19,4,Marketing,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2,3.0,3.0,2.0,2.0,3.0,0,,No,No
1397,53,Travel_Rarely,Sales,1,2,Life Sciences,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3,4.0,1.0,3.0,3.0,3.0,0,,No,No
1398,33,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6,4.0,2.0,3.0,1.0,3.0,0,,No,No
1399,40,Travel_Rarely,Research & Development,11,3,Life Sciences,Female,2,Sales Executive,Married,70050,1.0,20,2,21.0,2,20,9,9,4.0,3.0,3.0,3.0,4.0,0,,No,No
1400,55,Travel_Rarely,Research & Development,6,1,Life Sciences,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36.0,0,24,2,15,3.0,2.0,3.0,2.0,3.0,0,,No,No
1401,34,Travel_Frequently,Human Resources,7,4,Other,Female,1,Research Scientist,Married,13930,1.0,11,2,10.0,4,10,1,9,4.0,3.0,2.0,4.0,3.0,0,,No,No
1402,51,Travel_Rarely,Human Resources,4,2,Human Resources,Male,2,Sales Representative,Single,25700,3.0,18,0,21.0,2,7,1,0,4.0,2.0,3.0,3.0,3.0,0,,No,No
1403,52,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Sales Representative,Married,35370,0.0,11,1,34.0,3,33,11,9,3.0,3.0,3.0,3.0,3.0,0,,No,No
1404,27,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,39860,1.0,12,2,7.0,3,7,0,3,4.0,2.0,2.0,3.0,3.0,0,,No,No
1405,35,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Married,108830,3.0,12,0,8.0,3,1,0,1,2.0,3.0,3.0,4.0,3.0,1,2016-03-02,Resignation,Others
1406,43,Non-Travel,Research & Development,6,2,Medical,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7.0,2,5,2,2,4.0,4.0,4.0,2.0,4.0,0,,No,No
1407,45,Non-Travel,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,95250,9.0,19,0,22.0,3,20,11,8,1.0,4.0,3.0,3.0,3.0,0,,No,No
1408,37,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,29290,1.0,12,0,8.0,2,8,1,7,2.0,1.0,2.7614364135407135,1.0,3.0,0,,No,No
1409,35,Travel_Frequently,Research & Development,1,3,Other,Male,2,Research Director,Single,22750,5.0,13,0,10.0,2,6,1,2,2.0,2.0,3.0,4.0,3.0,0,,No,No
1410,42,Non-Travel,Research & Development,1,1,Technical Degree,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2,3.0,3.0,3.0,3.0,3.0,0,,No,No
1411,38,Travel_Rarely,Sales,8,2,Marketing,Male,5,Research Scientist,Married,49300,9.0,14,0,14.0,0,1,0,0,4.0,3.0,3.0,3.0,3.0,0,,No,No
1412,38,Travel_Rarely,Human Resources,25,1,Human Resources,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9.0,3,7,1,7,4.0,4.0,1.0,4.0,3.0,0,,No,No
1413,27,Travel_Frequently,Research & Development,13,4,Medical,Male,1,Manager,Married,44010,5.0,13,0,6.0,4,2,2,0,3.0,1.0,3.0,2.0,3.0,0,,No,No
1414,49,Non-Travel,Research & Development,23,1,Other,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7.0,5,7,1,7,4.0,4.0,3.0,3.0,3.0,0,,No,No
1415,34,Travel_Frequently,Research & Development,7,2,Medical,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5.0,2,5,2,0,4.0,3.0,4.0,3.0,4.0,0,,No,No
1416,40,Travel_Rarely,Research & Development,23,3,Medical,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15.0,0,7,3,7,3.0,4.0,4.0,2.0,3.0,0,,No,No
1417,38,Travel_Rarely,Sales,6,4,Life Sciences,Female,3,Research Scientist,Married,107480,7.0,15,0,17.0,3,1,0,0,2.0,1.0,3.0,3.0,3.0,1,2016-07-14,Resignation,Others
1418,29,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Married,15550,1.0,19,2,10.0,2,10,1,9,2.0,4.0,2.0,3.0,3.0,1,2016-10-31,Resignation,Stress
1419,22,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4.0,3,4,2,2,4.0,2.0,2.0,3.0,3.0,0,,No,No
1420,36,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8.0,3,8,1,7,2.0,4.0,3.0,3.0,3.0,0,,No,No
1421,40,Non-Travel,Research & Development,28,2,Life Sciences,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5.0,2,3,0,2,4.0,4.0,1.0,4.0,4.0,0,,No,No
1422,46,Travel_Rarely,Research & Development,25,1,Medical,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17.0,3,4,0,3,4.0,1.0,3.0,3.0,3.0,0,,No,No
1423,32,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14.0,2,14,9,8,4.0,4.0,2.0,4.0,3.0,1,2016-07-15,Resignation,Stress
1424,30,Non-Travel,Research & Development,17,4,Life Sciences,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12.0,2,11,5,8,3.0,3.0,3.0,2.0,3.0,0,,No,No
1425,27,Travel_Frequently,Research & Development,18,2,Medical,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7.0,4,7,0,7,4.0,3.0,3.0,3.0,3.0,0,,No,No
1426,51,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16.0,2,10,4,7,2.0,2.0,1.0,3.0,3.0,0,,No,No
1427,30,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,55620,5.0,13,0,8.0,3,5,0,4,4.0,1.0,3.0,2.0,3.0,1,2016-10-03,Resignation,Salary
1428,41,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Human Resources,Single,68830,3.0,19,2,16.0,3,1,0,0,4.0,4.0,3.0,2.0,3.0,0,,No,No
1429,30,Travel_Frequently,Sales,3,2,Medical,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9.0,2,6,0,1,3.0,1.0,2.0,2.0,3.0,1,2016-03-31,Resignation,Stress
1430,29,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,49780,0.0,13,0,7.0,3,6,1,5,3.0,3.0,2.0,2.0,3.0,1,2016-02-04,Resignation,Others
1431,45,Non-Travel,Research & Development,2,3,Medical,Female,2,Research Scientist,Single,103680,6.0,12,2,23.0,2,19,12,8,4.0,4.0,3.0,3.0,3.0,0,,No,No
1432,54,Travel_Rarely,Sales,8,2,Marketing,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16.0,2,6,0,5,4.0,1.0,3.0,2.0,3.0,0,,No,No
1433,36,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16.0,3,13,3,7,4.0,2.0,4.0,2.0,4.0,0,,No,No
1434,33,Travel_Rarely,Sales,9,1,Other,Female,3,Sales Executive,Married,32950,6.0,22,2,7.0,2,3,1,1,3.0,2.0,3.0,3.0,4.0,0,,No,No
1435,37,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7,2.0,4.0,3.0,3.0,3.0,0,,No,No
1436,38,Travel_Rarely,Research & Development,1,2,Medical,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13,1.0,3.0,2.0,3.0,3.0,0,,No,No
1437,31,Non-Travel,Sales,4,1,Medical,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,3.0,3.0,3.0,2.0,3.0,0,,No,No
1438,59,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,3.0,4.0,3.0,3.0,3.0,0,,No,No
1439,37,Travel_Frequently,Sales,2,3,Marketing,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,1.0,4.0,3.0,3.0,3.0,0,,No,No
